,id,type,volume,source
2020-10-01,58672,C,3,L
2020-10-01,124897,C,2,L
2020-10-01,1891754685,C,1,P
2020-10-01,1467574186,C,1,P
2020-10-01,1578502159,M,1,P
2020-10-01,1023003761,C,2,P
2020-10-01,1447442165,C,1,P
2020-10-01,1437474061,M,2,P
2020-10-01,1932198082,C,2,P
2020-10-01,1740420447,C,2,P
2020-10-01,1932175452,C,2,P
2020-10-01,1740302686,C,6,P
2020-10-01,1932172731,C,2,P
2020-10-01,1447233549,M,2,P
2020-10-01,62938,C,4,L
2020-10-01,1740430792,C,7,P
2020-10-01,1740449487,C,1,P
2020-10-01,1447235486,M,1,P
2020-10-01,1740456136,C,8,P
2020-10-01,65092,C,5,L
2020-10-01,1932161155,C,1,P
2020-10-01,1013901131,C,6,P
2020-10-01,1578503900,M,1,P
2020-10-01,61699,C,1,L
2020-10-01,1942252408,C,5,P
2020-10-01,1740200948,C,1,P
2020-10-01,1578523866,M,1,P
2020-10-01,1740237692,C,3,P
2020-10-01,1942220090,C,4,P
2020-10-01,1003808288,C,2,P
2020-10-01,65250,C,4,L
2020-10-01,1740249986,C,1,P
2020-10-01,1437383551,M,1,P
2020-10-01,1740264654,C,2,P
2020-10-01,1477569176,C,1,P
2020-10-01,61485,C,2,L
2020-10-01,1720071731,C,2,P
2020-10-01,1710987292,C,2,P
2020-10-01,1740278217,C,2,P
2020-10-01,1740286459,C,1,P
2020-10-01,1932331212,C,2,P
2020-10-01,1700049194,C,4,P
2020-10-01,1023130341,C,1,P
2020-10-01,1740466564,C,1,P
2020-10-01,63191,C,3,L
2020-10-01,1750367124,C,1,P
2020-10-01,1568488427,M,1,P
2020-10-01,1477552289,C,1,P
2020-10-01,64804,C,3,L
2020-10-01,1023002375,C,2,P
2020-10-01,1033192570,C,1,P
2020-10-01,1750370755,C,1,P
2020-10-01,1992020457,C,2,P
2020-10-01,65041,C,1,L
2020-10-01,1447461579,M,1,P
2020-10-01,1184690810,C,2,P
2020-10-01,1922235019,C,1,P
2020-10-01,1447483433,M,1,P
2020-10-01,1477525624,C,12,P
2020-10-01,64761,C,2,L
2020-10-01,1669577797,C,1,P
2020-10-01,1922234616,C,1,P
2020-10-01,1750357778,C,4,P
2020-10-01,1578543294,M,1,P
2020-10-01,1447422431,M,1,P
2020-10-01,1033182019,C,2,P
2020-10-01,1699838979,C,1,P
2020-10-01,1447248844,M,2,P
2020-10-01,1982963625,C,3,P
2020-10-01,1932124039,C,1,P
2020-10-01,1447447933,C,1,P
2020-10-01,1699708081,C,2,P
2020-10-01,1366447690,C,2,P
2020-10-01,1447270087,M,3,P
2020-10-01,65071,C,1,L
2020-10-01,1699094300,C,3,P
2020-10-01,1023005220,C,1,P
2020-10-01,1447274501,M,3,P
2020-10-01,1447402896,M,3,P
2020-10-01,1023275633,C,1,P
2020-10-01,1750344743,C,1,P
2020-10-01,1750353322,C,1,P
2020-10-01,1033142351,C,3,P
2020-10-01,1922330844,C,3,P
2020-10-01,1447488325,M,1,P
2020-10-01,60623,C,6,L
2020-10-01,1720242704,C,1,P
2020-10-01,1942588918,C,1,P
2020-10-01,1356469902,C,1,P
2020-10-01,1992904379,C,2,P
2020-10-01,1730162041,C,2,P
2020-10-01,1730169061,C,1,P
2020-10-01,1750353348,C,1,P
2020-10-01,1750341327,C,1,P
2020-10-01,1982823290,C,5,P
2020-10-01,1427292812,M,1,P
2020-10-01,65687,C,1,L
2020-10-01,1740441005,C,1,P
2020-10-01,1730180225,C,6,P
2020-10-01,1730180332,C,1,P
2020-10-01,57639,C,2,L
2020-10-01,1982855326,C,2,P
2020-10-01,1730186396,C,1,P
2020-10-01,131453,C,5,L
2020-10-01,1952313850,C,1,P
2020-10-01,1578779310,M,1,P
2020-10-01,1730151580,C,3,P
2020-10-01,1720410400,C,2,P
2020-10-01,1578882858,M,4,P
2020-10-01,1760422786,C,1,P
2020-10-01,1730133737,C,1,P
2020-10-01,1578876843,M,1,P
2020-10-01,1992762868,C,4,P
2020-10-01,1730134933,C,1,P
2020-10-01,1952350548,C,2,P
2020-10-01,1427129709,M,2,P
2020-10-01,1952341273,C,1,P
2020-10-01,1174758957,C,1,P
2020-10-01,1992774434,C,1,P
2020-10-01,125277,C,1,L
2020-10-01,66023,C,1,L
2020-10-01,1427154327,M,1,P
2020-10-01,1952329062,C,5,P
2020-10-01,1477625465,C,2,P
2020-10-01,58212,C,1,L
2020-10-01,1992936330,C,1,P
2020-10-01,1578718094,M,2,P
2020-10-01,1942434774,C,2,P
2020-10-01,1437156197,M,1,P
2020-10-01,1366468803,C,6,P
2020-10-01,1942388442,C,2,P
2020-10-01,1942297361,C,1,P
2020-10-01,1578555033,M,1,P
2020-10-01,1730402025,C,8,P
2020-10-01,1437219987,M,2,P
2020-10-01,1578552600,M,2,P
2020-10-01,1730150434,C,2,P
2020-10-01,1730495250,C,2,P
2020-10-01,1942272703,C,4,P
2020-10-01,1578551362,M,1,P
2020-10-01,1730126111,C,1,P
2020-10-01,1023085214,C,7,P
2020-10-01,1437268174,M,1,P
2020-10-01,65479,C,4,L
2020-10-01,1942265491,C,1,P
2020-10-01,1942390869,C,1,P
2020-10-01,60284,C,2,L
2020-10-01,1982877528,C,13,P
2020-10-01,59598,C,1,L
2020-10-01,1730195397,C,1,P
2020-10-01,1578714424,M,2,P
2020-10-01,1730343427,C,2,P
2020-10-01,1578676532,M,1,P
2020-10-01,1437100302,M,1,P
2020-10-01,1942434212,C,1,P
2020-10-01,59042,C,2,L
2020-10-01,1578628400,M,1,P
2020-10-01,1992948392,C,3,P
2020-10-01,65614,C,3,L
2020-10-01,1730187790,C,1,P
2020-10-01,1730248311,C,2,P
2020-10-01,1578569927,M,3,P
2020-10-01,1942417787,C,1,P
2020-10-01,1730262122,C,8,P
2020-10-01,1447416334,C,2,P
2020-10-01,1730161092,C,3,P
2020-10-01,1437153392,M,3,P
2020-10-01,1013904358,C,7,P
2020-10-01,1669512273,C,7,P
2020-10-01,1568476752,M,1,P
2020-10-01,1558349225,M,1,P
2020-10-01,1902820483,C,3,P
2020-10-01,1013957190,C,4,P
2020-10-01,1760708291,C,4,P
2020-10-01,1609854488,C,6,P
2020-10-01,56279,C,5,L
2020-10-01,1457563728,M,1,P
2020-10-01,1760629158,C,4,P
2020-10-01,1134105265,C,2,P
2020-10-01,1770502254,C,3,P
2020-10-01,1992748586,C,1,P
2020-10-01,1457580334,M,2,P
2020-10-01,1902098544,C,1,P
2020-10-01,1457611196,M,1,P
2020-10-01,1598992125,C,5,P
2020-10-01,1134125214,C,1,P
2020-10-01,1902145782,C,2,P
2020-10-01,1902830045,C,1,P
2020-10-01,1124125174,C,2,P
2020-10-01,1902855109,C,1,P
2020-10-01,56214,C,1,L
2020-10-01,63678,C,1,L
2020-10-01,1760519151,C,3,P
2020-10-01,1902922479,C,3,P
2020-10-01,1619030137,C,2,P
2020-10-01,1457487639,M,1,P
2020-10-01,1902902745,C,1,P
2020-10-01,1447537865,C,1,P
2020-10-01,1760588958,C,3,P
2020-10-01,1992742084,C,2,P
2020-10-01,1467667360,C,2,P
2020-10-01,1902895824,C,1,P
2020-10-01,1760595227,C,1,P
2020-10-01,56247,C,2,L
2020-10-01,1124092432,C,2,P
2020-10-01,1760595516,C,2,P
2020-10-01,1902876162,C,2,P
2020-10-01,63575,C,1,L
2020-10-01,1770516387,C,4,P
2020-10-01,1366441743,C,2,P
2020-10-01,1770524753,C,1,P
2020-10-01,1770592727,C,2,P
2020-10-01,1770593097,C,2,P
2020-10-01,1467412122,M,1,P
2020-10-01,1548375660,M,1,P
2020-10-01,1891871661,C,2,P
2020-10-01,1467414292,M,1,P
2020-10-01,1184654584,C,1,P
2020-10-01,1144241464,C,3,P
2020-10-01,1891824587,C,3,P
2020-10-01,1144279654,C,4,P
2020-10-01,1457326936,C,1,P
2020-10-01,1578768321,C,2,P
2020-10-01,1144399858,C,2,P
2020-10-01,1154326262,C,1,P
2020-10-01,1366440984,C,1,P
2020-10-01,1770737744,C,1,P
2020-10-01,1770758617,C,4,P
2020-10-01,63161,C,1,L
2020-10-01,1902988389,C,3,P
2020-10-01,1770588808,C,2,P
2020-10-01,1548416688,M,1,P
2020-10-01,1902061880,C,1,P
2020-10-01,56364,C,4,L
2020-10-01,1902025042,C,1,P
2020-10-01,1770526964,C,2,P
2020-10-01,1548484611,M,2,P
2020-10-01,1770554222,C,1,P
2020-10-01,1356584080,C,2,P
2020-10-01,1134148091,C,1,P
2020-10-01,1891995288,C,1,P
2020-10-01,1770557688,C,6,P
2020-10-01,1770569154,C,1,P
2020-10-01,63316,C,5,L
2020-10-01,1770584492,C,1,P
2020-10-01,1598081911,C,1,P
2020-10-01,1891957320,C,1,P
2020-10-01,56411,C,1,L
2020-10-01,1992774459,C,1,P
2020-10-01,1134202393,C,1,P
2020-10-01,65113,C,2,L
2020-10-01,1356559934,C,9,P
2020-10-01,1114151578,C,5,P
2020-10-01,1477519940,C,1,P
2020-10-01,64638,C,1,L
2020-10-01,1750582458,C,2,P
2020-10-01,1013984152,C,1,P
2020-10-01,1750589529,C,1,P
2020-10-01,1659310332,C,2,P
2020-10-01,66207,C,2,L
2020-10-01,1447563812,M,1,P
2020-10-01,1568417988,M,1,P
2020-10-01,1750601225,C,2,P
2020-10-01,1639286677,C,2,P
2020-10-01,1992704035,C,1,P
2020-10-01,1447474978,C,1,P
2020-10-01,1912982646,C,10,P
2020-10-01,1568414621,M,2,P
2020-10-01,1750669214,C,1,P
2020-10-01,1659304970,C,3,P
2020-10-01,1922069160,C,1,P
2020-10-01,1922069624,C,2,P
2020-10-01,64712,C,1,L
2020-10-01,1750383980,C,1,P
2020-10-01,1750392908,C,3,P
2020-10-01,1922145291,C,1,P
2020-10-01,1568459774,M,3,P
2020-10-01,1053340802,C,2,P
2020-10-01,1750394805,C,1,P
2020-10-01,1669435004,C,3,P
2020-10-01,64728,C,5,L
2020-10-01,1568457893,M,1,P
2020-10-01,1922076686,C,2,P
2020-10-01,1053369744,C,2,P
2020-10-01,1447467170,C,1,P
2020-10-01,1447542006,M,1,P
2020-10-01,65317,C,1,L
2020-10-01,1750515110,C,1,P
2020-10-01,1063411379,C,2,P
2020-10-01,1447547500,M,7,P
2020-10-01,1568406288,M,2,P
2020-10-01,1639196330,C,4,P
2020-10-01,1073569018,C,1,P
2020-10-01,1912973330,C,3,P
2020-10-01,1992729826,C,1,P
2020-10-01,1912109083,C,2,P
2020-10-01,74021,C,1,L
2020-10-01,1457404279,M,3,P
2020-10-01,1447485966,C,6,P
2020-10-01,1760455612,C,1,P
2020-10-01,1558391011,M,1,P
2020-10-01,1104025154,C,4,P
2020-10-01,1760458103,C,2,P
2020-10-01,1558381699,M,1,P
2020-10-01,1760469407,C,1,P
2020-10-01,1457445843,M,2,P
2020-10-01,1619156205,C,1,P
2020-10-01,1013969765,C,1,P
2020-10-01,1184657272,C,1,P
2020-10-01,1457446718,M,2,P
2020-10-01,1558368605,M,1,P
2020-10-01,1457379422,M,2,P
2020-10-01,1902993785,C,3,P
2020-10-01,1912124454,C,4,P
2020-10-01,1760448013,C,1,P
2020-10-01,1013977446,C,3,P
2020-10-01,67054,C,3,L
2020-10-01,1639152986,C,2,P
2020-10-01,1912904806,C,4,P
2020-10-01,1750671228,C,1,P
2020-10-01,1457338204,M,1,P
2020-10-01,1992714281,C,2,P
2020-10-01,1912903295,C,1,P
2020-10-01,1457340390,M,2,P
2020-10-01,1760408371,C,4,P
2020-10-01,1558523050,M,3,P
2020-10-01,1457363236,M,1,P
2020-10-01,1760415608,C,2,P
2020-10-01,1174767917,C,3,P
2020-10-01,64144,C,8,L
2020-10-01,1467684514,C,7,P
2020-10-01,1629074810,C,2,P
2020-10-01,1558418426,M,1,P
2020-10-01,1285780239,M,2,P
2020-10-01,1912989211,C,7,P
2020-10-01,1174560015,C,3,P
2020-10-01,56400,M,1285,L
2020-10-01,1447455720,C,2,P
2020-10-01,1245493733,M,1,P
2020-10-01,1831359355,M,5,P
2020-10-01,1770593097,M,2,P
2020-10-01,1508159823,C,1,P
2020-10-01,1083643845,C,1,P
2020-10-01,1447419718,C,1,P
2020-10-01,1942464896,C,2,P
2020-10-01,1063671477,C,1,P
2020-10-01,1831346683,M,3,P
2020-10-01,57298,C,8,L
2020-10-01,1811945231,C,1,P
2020-10-01,1255308946,M,2,P
2020-10-01,1831282334,M,32,P
2020-10-01,1063558682,C,2,P
2020-10-01,1770584492,M,1,P
2020-10-01,1770635229,M,1,P
2020-10-01,1841482270,M,6,P
2020-10-01,1811941826,C,1,P
2020-10-01,1063694552,C,1,P
2020-10-01,1245339001,M,1,P
2020-10-01,1063687564,C,5,P
2020-10-01,1811935778,C,1,P
2020-10-01,1508801085,C,5,P
2020-10-01,56426,M,36,L
2020-10-01,1851574453,M,3,P
2020-10-01,1447322052,C,3,P
2020-10-01,57278,C,4,L
2020-10-01,1942445648,C,2,P
2020-10-01,1851355085,M,3,P
2020-10-01,1417933359,C,1,P
2020-10-01,1083652291,C,4,P
2020-10-01,1245473693,M,2,P
2020-10-01,1770680621,M,1,P
2020-10-01,1447402896,C,5,P
2020-10-01,1063680882,C,2,P
2020-10-01,1255312591,M,1,P
2020-10-01,1447548722,C,3,P
2020-10-01,1417940735,C,1,P
2020-10-01,1831272384,M,2,P
2020-10-01,1942513288,C,1,P
2020-10-01,1801973490,M,8,P
2020-10-01,1801014493,M,3,P
2020-10-01,1770523227,M,1,P
2020-10-01,1821058850,C,6,P
2020-10-01,1063476331,C,1,P
2020-10-01,1770504698,M,1,P
2020-10-01,56275,M,19,L
2020-10-01,1790858942,M,2,P
2020-10-01,1376532499,C,2,P
2020-10-01,1760808109,M,1,P
2020-10-01,1790765337,M,4,P
2020-10-01,1255539748,M,2,P
2020-10-01,1063461689,C,1,P
2020-10-01,1821058991,C,1,P
2020-10-01,1467440016,C,2,P
2020-10-01,1255560884,M,1,P
2020-10-01,1770547358,M,1,P
2020-10-01,1447248844,C,1,P
2020-10-01,1255383337,M,2,P
2020-10-01,1811187909,M,9,P
2020-10-01,1457316341,C,2,P
2020-10-01,1255312609,M,2,P
2020-10-01,1376553396,C,2,P
2020-10-01,1083619704,C,3,P
2020-10-01,1770554222,M,1,P
2020-10-01,1821057050,C,10,P
2020-10-01,1831181247,M,13,P
2020-10-01,57320,C,4,L
2020-10-01,1942512637,C,1,P
2020-10-01,1457379422,C,3,P
2020-10-01,1255358685,M,1,P
2020-10-01,1811958481,M,16,P
2020-10-01,1457396608,C,1,P
2020-10-01,1063492197,C,1,P
2020-10-01,56305,M,5,L
2020-10-01,1083618912,C,1,P
2020-10-01,1770549511,M,1,P
2020-10-01,1457446718,C,2,P
2020-10-01,1790746907,M,14,P
2020-10-01,1861420796,M,3,P
2020-10-01,1194943589,C,6,P
2020-10-01,1801857099,C,3,P
2020-10-01,1912976325,M,11,P
2020-10-01,1437135662,C,3,P
2020-10-01,1437137114,C,1,P
2020-10-01,1164509535,C,3,P
2020-10-01,1912243346,M,4,P
2020-10-01,1780687152,M,1,P
2020-10-01,96609,C,4,L
2020-10-01,1437153392,C,2,P
2020-10-01,1902984362,M,4,P
2020-10-01,1417918582,C,3,P
2020-10-01,104574,C,9,L
2020-10-01,1194983122,C,17,P
2020-10-01,1437158136,C,1,P
2020-10-01,1801919550,C,2,P
2020-10-01,1902874514,M,7,P
2020-10-01,1780674036,M,1,P
2020-10-01,1073502233,C,1,P
2020-10-01,56508,M,3,L
2020-10-01,1437126380,C,1,P
2020-10-01,1437100302,C,1,P
2020-10-01,1245209717,M,1,P
2020-10-01,56591,M,24,L
2020-10-01,1508831058,C,1,P
2020-10-01,1932168309,M,3,P
2020-10-01,77615,C,5,L
2020-10-01,1437100773,C,2,P
2020-10-01,1780830679,M,1,P
2020-10-01,1437102571,C,3,P
2020-10-01,1437102878,C,2,P
2020-10-01,1922279900,M,1,P
2020-10-01,1780817288,M,1,P
2020-10-01,1073512422,C,2,P
2020-10-01,1437116985,C,1,P
2020-10-01,1245219435,M,1,P
2020-10-01,1942391784,C,4,P
2020-10-01,1922262765,M,8,P
2020-10-01,1437211372,C,1,P
2020-10-01,1881802783,M,4,P
2020-10-01,1780656967,M,1,P
2020-10-01,1942421334,C,1,P
2020-10-01,1376561225,C,1,P
2020-10-01,1437492386,C,2,P
2020-10-01,1447206792,C,3,P
2020-10-01,1770803199,M,2,P
2020-10-01,1811138787,C,3,P
2020-10-01,1447218201,C,1,P
2020-10-01,1447232772,C,8,P
2020-10-01,1063707081,C,2,P
2020-10-01,1871575159,M,3,P
2020-10-01,1770785982,M,2,P
2020-10-01,1447236617,C,1,P
2020-10-01,1245320282,M,1,P
2020-10-01,56475,M,6,L
2020-10-01,1770767261,M,1,P
2020-10-01,1083658942,C,1,P
2020-10-01,1861592016,M,1,P
2020-10-01,1447248109,C,1,P
2020-10-01,1871577544,M,11,P
2020-10-01,56336,C,1,L
2020-10-01,1245291038,M,3,P
2020-10-01,1245286681,M,2,P
2020-10-01,1437278959,C,2,P
2020-10-01,112540,C,23,L
2020-10-01,1801973490,C,1,P
2020-10-01,1437370947,C,4,P
2020-10-01,1881641744,M,4,P
2020-10-01,1245280510,M,1,P
2020-10-01,56503,M,58,L
2020-10-01,1871816207,M,4,P
2020-10-01,1417920570,C,4,P
2020-10-01,1437381191,C,1,P
2020-10-01,1164537338,C,1,P
2020-10-01,1780637579,M,1,P
2020-10-01,1245284892,M,2,P
2020-10-01,116517,C,10,L
2020-10-01,1780632828,M,1,P
2020-10-01,1811134158,C,1,P
2020-10-01,1871750406,M,3,P
2020-10-01,1437474061,C,3,P
2020-10-01,1417243593,C,1,P
2020-10-01,1164583753,C,6,P
2020-10-01,1417959065,C,2,P
2020-10-01,1487666228,C,1,P
2020-10-01,1750394805,M,2,P
2020-10-01,1356319438,C,1,P
2020-10-01,1750392908,M,1,P
2020-10-01,1831288430,C,1,P
2020-10-01,1700872710,M,2,P
2020-10-01,1073581864,C,1,P
2020-10-01,1700973898,M,1,P
2020-10-01,1275631566,M,1,P
2020-10-01,1497998520,C,1,P
2020-10-01,1700803244,M,2,P
2020-10-01,1427010610,C,2,P
2020-10-01,1487805784,C,5,P
2020-10-01,1275640294,M,2,P
2020-10-01,1750367124,M,1,P
2020-10-01,1487812590,C,5,P
2020-10-01,1952358129,C,1,P
2020-10-01,1073581922,C,1,P
2020-10-01,1275540106,M,1,P
2020-10-01,1487659850,C,1,P
2020-10-01,1053518555,C,2,P
2020-10-01,59005,C,3,L
2020-10-01,1750524773,M,2,P
2020-10-01,1831269281,C,4,P
2020-10-01,1750512240,M,3,P
2020-10-01,1750501276,M,2,P
2020-10-01,1720010895,M,3,P
2020-10-01,88407,C,2,L
2020-10-01,1194923235,C,4,P
2020-10-01,1508029836,C,1,P
2020-10-01,1710914098,M,30,P
2020-10-01,1487640892,C,1,P
2020-10-01,1275537979,M,1,P
2020-10-01,1831282334,C,10,P
2020-10-01,1710147061,M,7,P
2020-10-01,1487657508,C,2,P
2020-10-01,1750395745,M,1,P
2020-10-01,1699967695,M,3,P
2020-10-01,1053492959,C,1,P
2020-10-01,1376521617,C,2,P
2020-10-01,59252,C,5,L
2020-10-01,1073559068,C,1,P
2020-10-01,1679537955,M,2,P
2020-10-01,1497726947,C,1,P
2020-10-01,1497727465,C,2,P
2020-10-01,1740569789,M,1,P
2020-10-01,1841243060,C,1,P
2020-10-01,1669569448,M,4,P
2020-10-01,1053413500,C,1,P
2020-10-01,1275767097,M,1,P
2020-10-01,1952374464,C,3,P
2020-10-01,1497739668,C,3,P
2020-10-01,1659505915,M,8,P
2020-10-01,1427011048,C,4,P
2020-10-01,1275783565,M,1,P
2020-10-01,1841347655,C,1,P
2020-10-01,1659323608,M,4,P
2020-10-01,1497763684,C,1,P
2020-10-01,1275755670,M,1,P
2020-10-01,1720137094,M,1,P
2020-10-01,1750339461,M,1,P
2020-10-01,1497717672,C,1,P
2020-10-01,70632,C,4,L
2020-10-01,1750365300,M,1,P
2020-10-01,1831289255,C,1,P
2020-10-01,1689877037,M,3,P
2020-10-01,1275648933,M,1,P
2020-10-01,1750358164,M,1,P
2020-10-01,1487819769,C,1,P
2020-10-01,68920,C,2,L
2020-10-01,1275702417,M,2,P
2020-10-01,1073574935,C,1,P
2020-10-01,1689650723,M,1,P
2020-10-01,1750357778,M,2,P
2020-10-01,1497965412,C,3,P
2020-10-01,1487839270,C,3,P
2020-10-01,1831310515,C,1,P
2020-10-01,1952362816,C,1,P
2020-10-01,1679620553,M,5,P
2020-10-01,59393,C,1,L
2020-10-01,1508064460,C,20,P
2020-10-01,1487603809,C,1,P
2020-10-01,1720164775,M,4,P
2020-10-01,1760630388,M,2,P
2020-10-01,1063433381,C,5,P
2020-10-01,1073909289,C,1,P
2020-10-01,1821251406,C,1,P
2020-10-01,1467617902,C,1,P
2020-10-01,1265443113,M,3,P
2020-10-01,56214,M,5,L
2020-10-01,1760469407,M,2,P
2020-10-01,1760448013,M,2,P
2020-10-01,1467671792,C,4,P
2020-10-01,1750303905,M,3,P
2020-10-01,58314,C,1,L
2020-10-01,1508052747,C,1,P
2020-10-01,1760489017,M,1,P
2020-10-01,1467686303,C,2,P
2020-10-01,1760486005,M,1,P
2020-10-01,1467659318,C,1,P
2020-10-01,1417961327,C,2,P
2020-10-01,1265417737,M,1,P
2020-10-01,1760632442,M,1,P
2020-10-01,1467441352,C,2,P
2020-10-01,56227,M,53,L
2020-10-01,57725,C,5,L
2020-10-01,1255652921,M,3,P
2020-10-01,1942521216,C,5,P
2020-10-01,1780790030,M,6,P
2020-10-01,1063445377,C,4,P
2020-10-01,1467455386,C,1,P
2020-10-01,1821097072,C,1,P
2020-10-01,1770785404,M,5,P
2020-10-01,1760645170,M,1,P
2020-10-01,57881,C,5,L
2020-10-01,1760644116,M,2,P
2020-10-01,1265408454,M,1,P
2020-10-01,1265412829,M,1,P
2020-10-01,1770629354,M,3,P
2020-10-01,1467509455,C,1,P
2020-10-01,1942592555,C,1,P
2020-10-01,1417995499,C,3,P
2020-10-01,1760453518,M,1,P
2020-10-01,1831106178,C,1,P
2020-10-01,1508048513,C,2,P
2020-10-01,1477714525,C,2,P
2020-10-01,1831181247,C,1,P
2020-10-01,1265637573,M,1,P
2020-10-01,1477718377,C,1,P
2020-10-01,1073732830,C,1,P
2020-10-01,117974,C,2,L
2020-10-01,1730153891,M,5,P
2020-10-01,58975,C,81,L
2020-10-01,1750601084,M,1,P
2020-10-01,1730140922,M,3,P
2020-10-01,1477760403,C,1,P
2020-10-01,1053521823,C,1,P
2020-10-01,1477816742,C,2,P
2020-10-01,1720376825,M,1,P
2020-10-01,1053519058,C,1,P
2020-10-01,1073707170,C,1,P
2020-10-01,58702,C,3,L
2020-10-01,1487601100,C,2,P
2020-10-01,1730160417,M,5,P
2020-10-01,1477650299,C,2,P
2020-10-01,1740414465,M,15,P
2020-10-01,1063400133,C,6,P
2020-10-01,1740381763,M,25,P
2020-10-01,1477558880,C,3,P
2020-10-01,1730495250,M,4,P
2020-10-01,1376531764,C,1,P
2020-10-01,1760431845,M,2,P
2020-10-01,1477585594,C,3,P
2020-10-01,1073802674,C,1,P
2020-10-01,1477591709,C,2,P
2020-10-01,58489,C,2,L
2020-10-01,1265552657,M,1,P
2020-10-01,1952305591,C,4,P
2020-10-01,1831115385,C,2,P
2020-10-01,1760402861,M,1,P
2020-10-01,1265566772,M,1,P
2020-10-01,1730245390,M,1,P
2020-10-01,1477658862,C,3,P
2020-10-01,1649246562,M,2,P
2020-10-01,1932184876,M,8,P
2020-10-01,1427339134,C,3,P
2020-10-01,1770523227,C,1,P
2020-10-01,1518037225,C,1,P
2020-10-01,1396065934,C,3,P
2020-10-01,1013196989,M,3,P
2020-10-01,1013176387,M,5,P
2020-10-01,1396701009,C,1,P
2020-10-01,1417034984,C,4,P
2020-10-01,1083633267,C,3,P
2020-10-01,66663,C,10,L
2020-10-01,1215169404,M,1,P
2020-10-01,1093022386,C,1,P
2020-10-01,1396721601,C,1,P
2020-10-01,57182,M,482,L
2020-10-01,1811963317,M,2,P
2020-10-01,1770548679,C,1,P
2020-10-01,1013171628,M,2,P
2020-10-01,1013174101,M,1,P
2020-10-01,1356300230,C,3,P
2020-10-01,1396059705,C,2,P
2020-10-01,57192,M,2,L
2020-10-01,1386849974,C,2,P
2020-10-01,57225,M,4,L
2020-10-01,1386872695,C,1,P
2020-10-01,66519,C,4,L
2020-10-01,1083667356,C,1,P
2020-10-01,1386888469,C,3,P
2020-10-01,1083660104,C,1,P
2020-10-01,1093034746,C,1,P
2020-10-01,1770500639,C,1,P
2020-10-01,1013933290,M,1,P
2020-10-01,1932314002,C,14,P
2020-10-01,1013913128,M,1,P
2020-10-01,66599,C,6,L
2020-10-01,1013911668,M,2,P
2020-10-01,1164474615,C,1,P
2020-10-01,1093034407,C,2,P
2020-10-01,1013198142,M,1,P
2020-10-01,1932339876,C,2,P
2020-10-01,1396724399,C,1,P
2020-10-01,1811952591,M,1,P
2020-10-01,1013171420,M,2,P
2020-10-01,1811189681,M,1,P
2020-10-01,1396820981,C,3,P
2020-10-01,1083610232,C,2,P
2020-10-01,1215904248,M,1,P
2020-10-01,1770561748,C,10,P
2020-10-01,1013095660,M,3,P
2020-10-01,1396919544,C,1,P
2020-10-01,1013074632,M,1,P
2020-10-01,66835,C,3,L
2020-10-01,1811153034,M,1,P
2020-10-01,1396942181,C,1,P
2020-10-01,1215911052,M,2,P
2020-10-01,1811122666,M,3,P
2020-10-01,1083608731,C,5,P
2020-10-01,1396976858,C,2,P
2020-10-01,1083045793,C,1,P
2020-10-01,1013012897,M,1,P
2020-10-01,1396791000,C,1,P
2020-10-01,1013987239,M,4,P
2020-10-01,1932359783,C,4,P
2020-10-01,1215329529,M,1,P
2020-10-01,1205142932,C,3,P
2020-10-01,1396728507,C,2,P
2020-10-01,57142,M,1,L
2020-10-01,1396741880,C,3,P
2020-10-01,1013159540,M,1,P
2020-10-01,1215224126,M,1,P
2020-10-01,66670,C,14,L
2020-10-01,1811922198,M,1,P
2020-10-01,1770559502,C,19,P
2020-10-01,1396754289,C,3,P
2020-10-01,1811912363,M,1,P
2020-10-01,1518030022,C,1,P
2020-10-01,1417077678,C,23,P
2020-10-01,1013124312,M,2,P
2020-10-01,1013107275,M,4,P
2020-10-01,1396755385,C,1,P
2020-10-01,1811198294,M,2,P
2020-10-01,57126,M,40,L
2020-10-01,1396987731,C,2,P
2020-10-01,1386800464,C,1,P
2020-10-01,1013987924,M,3,P
2020-10-01,1083727911,C,1,P
2020-10-01,1376527739,C,1,P
2020-10-01,1205860954,M,1,P
2020-10-01,1023336872,M,3,P
2020-10-01,1023276490,M,1,P
2020-10-01,65870,C,41,L
2020-10-01,1376596346,C,1,P
2020-10-01,1083731517,C,2,P
2020-10-01,1376638668,C,1,P
2020-10-01,1023275633,M,4,P
2020-10-01,1376680876,C,1,P
2020-10-01,1932296340,C,4,P
2020-10-01,1205890795,M,1,P
2020-10-01,57298,M,18,L
2020-10-01,1023206810,M,4,P
2020-10-01,1376695064,C,1,P
2020-10-01,1205887577,M,1,P
2020-10-01,1831171511,M,1,P
2020-10-01,1205855418,M,1,P
2020-10-01,65845,C,2,L
2020-10-01,1366741191,C,1,P
2020-10-01,1083747976,C,14,P
2020-10-01,1760422117,C,4,P
2020-10-01,1366767378,C,1,P
2020-10-01,1205823408,M,1,P
2020-10-01,1033146642,M,2,P
2020-10-01,1831246511,M,1,P
2020-10-01,1831233410,M,1,P
2020-10-01,1205833084,M,2,P
2020-10-01,1033123195,M,2,P
2020-10-01,1205842481,M,2,P
2020-10-01,1831190420,M,1,P
2020-10-01,1033103155,M,1,P
2020-10-01,1376505271,C,1,P
2020-10-01,1831176874,M,3,P
